TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
com.mycompany.solucao1.AppDesportiva,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,298,0.3,2,21,87,311089,1749065166916,0.16435643564356436,1111111111111111100000000011110011000000000000000000011000000000001100000000000000000000000000000000000000000000000000000000110000000000011110010000000000000011100000000000000000000000000000000000000000000000000000000000000000000001100000110000000000000000000000111110000010000000000011111110010111010100000000000000001111100101010100010000000000000000000000111111111000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001,0.26200873362445415,0010111000000000000000000000000000000000000000000000000000000000000000000000111100000000000010000000000001111110100000000110111111111011101010101010101000000000011011111010100000000000000000000000000000011011111111101010100000000,1.0,11111111111,0,0,11,3,0.10778443113772455,1100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111111110000000000000111111100000000000000000000000000000000000000000000000000001111101110000000000000001000000000000001111101110111111011100000000000000000000000000011000000000000000000000001111101110001111111111000000000000000000000000000000,0.3333333333333333,010,1.0,11111111,0.625,10001111,0.25327510917030566,0101011000000000000000000000000000000000000000000000000000000000000000000001110100000000000100000000000001101100100000000111011101101101111111110000011000000000011011110101100000000000000000000000000000011111110101101011100000000
