TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
com.mycompany.solucao1.Menu,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,54,0.3,2,19,68,68657,1749065885869,0.9518072289156626,11111111111110111111111111111111111101111111110111111111111111111111111111111011111,0.8571428571428571,111111111111111010101,1.0,111111111,0,0,9,4,0.9459459459459459,111111111111111111111111111111111111111111111111111111110001111111111111101111111111110111111111111101111111111,0.4444444444444444,101000001101111000,1.0,111111111,0.6666666666666666,110011101,0.8571428571428571,111111111111111010101
